cycle,visit_id,config_id,altslot_id,slot_id,slotdur,ra,dec,orient,inst,mode,categ,apt_target,apt_tile,apt_config,apt_pointing,apt_exposure,pure_subset,pure_visit,pure_config,pure_slot
2,03886001001,03886001001_10103,03886001001_10103_02,03886001001_0011,374,238.98306956094,-20.75528970532,,MIRI,MRS,GO,1,1,3,11,2,1,281,3,2
2,03886001001,03886001001_10103,03886001001_10103_03,03886001001_0012,374,238.98360446852,-20.75516247259,,MIRI,MRS,GO,1,1,3,12,3,1,281,3,3
2,03886006001,03886006001_10101,03886006001_10101_01,03886006001_0002,724,246.92055349973,-24.48343146013,,MIRI,MRS,GO,1,1,1,2,1,1,282,1,1
2,03886006001,03886006001_10101,03886006001_10101_02,03886006001_0003,724,246.91990600546,-24.48362026083,,MIRI,MRS,GO,1,1,1,3,2,1,282,1,2
2,03886006001,03886006001_10101,03886006001_10101_03,03886006001_0004,724,246.92045562031,-24.48349302811,,MIRI,MRS,GO,1,1,1,4,3,1,282,1,3
2,03886006001,03886006001_10102,03886006001_10102_01,03886006001_0006,602,246.92055349973,-24.48343146013,,MIRI,MRS,GO,1,1,2,6,1,1,282,2,1
2,03886006001,03886006001_10102,03886006001_10102_02,03886006001_0007,602,246.91990600546,-24.48362026083,,MIRI,MRS,GO,1,1,2,7,2,1,282,2,2
2,03886006001,03886006001_10102,03886006001_10102_03,03886006001_0008,602,246.92045562031,-24.48349302811,,MIRI,MRS,GO,1,1,2,8,3,1,282,2,3
2,03886006001,03886006001_10103,03886006001_10103_01,03886006001_0010,707,246.92055349973,-24.48343146013,,MIRI,MRS,GO,1,1,3,10,1,1,282,3,1
2,03886006001,03886006001_10103,03886006001_10103_02,03886006001_0011,707,246.91990600546,-24.48362026083,,MIRI,MRS,GO,1,1,3,11,2,1,282,3,2
2,03886006001,03886006001_10103,03886006001_10103_03,03886006001_0012,707,246.92045562031,-24.48349302811,,MIRI,MRS,GO,1,1,3,12,3,1,282,3,3
2,03886007001,03886007001_10101,03886007001_10101_01,03886007001_0002,535,239.00469280258,-23.63547312681,,MIRI,MRS,GO,1,1,1,2,1,1,283,1,1
2,03886007001,03886007001_10101,03886007001_10101_02,03886007001_0003,535,239.00404957272,-23.63566192751,,MIRI,MRS,GO,1,1,1,3,2,1,283,1,2
2,03886007001,03886007001_10101,03886007001_10101_03,03886007001_0004,535,239.00459556778,-23.63553469478,,MIRI,MRS,GO,1,1,1,4,3,1,283,1,3
2,03886007001,03886007001_10102,03886007001_10102_01,03886007001_0006,541,239.00469280258,-23.63547312681,,MIRI,MRS,GO,1,1,2,6,1,1,283,2,1
2,03886007001,03886007001_10102,03886007001_10102_02,03886007001_0007,541,239.00404957272,-23.63566192751,,MIRI,MRS,GO,1,1,2,7,2,1,283,2,2
2,03886007001,03886007001_10102,03886007001_10102_03,03886007001_0008,541,239.00459556778,-23.63553469478,,MIRI,MRS,GO,1,1,2,8,3,1,283,2,3
2,03886007001,03886007001_10103,03886007001_10103_01,03886007001_0010,557,239.00469280258,-23.63547312681,,MIRI,MRS,GO,1,1,3,10,1,1,283,3,1
2,03886007001,03886007001_10103,03886007001_10103_02,03886007001_0011,557,239.00404957272,-23.63566192751,,MIRI,MRS,GO,1,1,3,11,2,1,283,3,2
2,03886007001,03886007001_10103,03886007001_10103_03,03886007001_0012,557,239.00459556778,-23.63553469478,,MIRI,MRS,GO,1,1,3,12,3,1,283,3,3
2,03886008001,03886008001_10101,03886008001_10101_01,03886008001_0002,735,239.79766363002,-23.6333120157,,MIRI,MRS,GO,1,1,1,2,1,1,284,1,1
2,03886008001,03886008001_10101,03886008001_10101_02,03886008001_0003,735,239.79702041078,-23.6335008164,,MIRI,MRS,GO,1,1,1,3,2,1,284,1,2
2,03886008001,03886008001_10101,03886008001_10101_03,03886008001_0004,735,239.79756639684,-23.63337358367,,MIRI,MRS,GO,1,1,1,4,3,1,284,1,3
2,03886008001,03886008001_10102,03886008001_10102_01,03886008001_0006,779,239.79766363002,-23.6333120157,,MIRI,MRS,GO,1,1,2,6,1,1,284,2,1
2,03886008001,03886008001_10102,03886008001_10102_02,03886008001_0007,779,239.79702041078,-23.6335008164,,MIRI,MRS,GO,1,1,2,7,2,1,284,2,2
2,03886008001,03886008001_10102,03886008001_10102_03,03886008001_0008,779,239.79756639684,-23.63337358367,,MIRI,MRS,GO,1,1,2,8,3,1,284,2,3
2,03886008001,03886008001_10103,03886008001_10103_01,03886008001_0010,790,239.79766363002,-23.6333120157,,MIRI,MRS,GO,1,1,3,10,1,1,284,3,1
2,03886008001,03886008001_10103,03886008001_10103_02,03886008001_0011,790,239.79702041078,-23.6335008164,,MIRI,MRS,GO,1,1,3,11,2,1,284,3,2
2,03886008001,03886008001_10103,03886008001_10103_03,03886008001_0012,790,239.79756639684,-23.63337358367,,MIRI,MRS,GO,1,1,3,12,3,1,284,3,3
2,03886009001,03886009001_10101,03886009001_10101_01,03886009001_0002,624,242.52290073273,-19.32656479356,,MIRI,MRS,GO,1,1,1,2,1,1,285,1,1
2,03886009001,03886009001_10101,03886009001_10101_02,03886009001_0003,624,242.52227627055,-19.32675359423,,MIRI,MRS,GO,1,1,1,3,2,1,285,1,2
2,03886009001,03886009001_10101,03886009001_10101_03,03886009001_0004,624,242.52280633495,-19.32662636149,,MIRI,MRS,GO,1,1,1,4,3,1,285,1,3
2,03886009001,03886009001_10102,03886009001_10102_01,03886009001_0006,746,242.52290073273,-19.32656479356,,MIRI,MRS,GO,1,1,2,6,1,1,285,2,1
2,03886009001,03886009001_10102,03886009001_10102_02,03886009001_0007,746,242.52227627055,-19.32675359423,,MIRI,MRS,GO,1,1,2,7,2,1,285,2,2
2,03886009001,03886009001_10102,03886009001_10102_03,03886009001_0008,746,242.52280633495,-19.32662636149,,MIRI,MRS,GO,1,1,2,8,3,1,285,2,3
2,03886009001,03886009001_10103,03886009001_10103_01,03886009001_0010,890,242.52290073273,-19.32656479356,,MIRI,MRS,GO,1,1,3,10,1,1,285,3,1
2,03886009001,03886009001_10103,03886009001_10103_02,03886009001_0011,890,242.52227627055,-19.32675359423,,MIRI,MRS,GO,1,1,3,11,2,1,285,3,2
2,03886009001,03886009001_10103,03886009001_10103_03,03886009001_0012,890,242.52280633495,-19.32662636149,,MIRI,MRS,GO,1,1,3,12,3,1,285,3,3
2,03886010001,03886010001_10101,03886010001_10101_01,03886010001_0002,463,241.51667058799,-20.9455564602,,MIRI,MRS,GO,1,1,1,2,1,1,286,1,1
2,03886010001,03886010001_10101,03886010001_10101_02,03886010001_0003,463,241.5160396218,-20.94574526088,,MIRI,MRS,GO,1,1,1,3,2,1,286,1,2
2,03886010001,03886010001_10101,03886010001_10101_03,03886010001_0004,463,241.51657520703,-20.94561802814,,MIRI,MRS,GO,1,1,1,4,3,1,286,1,3
2,03886010001,03886010001_10102,03886010001_10102_01,03886010001_0006,435,241.51667058799,-20.9455564602,,MIRI,MRS,GO,1,1,2,6,1,1,286,2,1
2,03886010001,03886010001_10102,03886010001_10102_02,03886010001_0007,435,241.5160396218,-20.94574526088,,MIRI,MRS,GO,1,1,2,7,2,1,286,2,2
2,03886010001,03886010001_10102,03886010001_10102_03,03886010001_0008,435,241.51657520703,-20.94561802814,,MIRI,MRS,GO,1,1,2,8,3,1,286,2,3
2,03886010001,03886010001_10103,03886010001_10103_01,03886010001_0010,446,241.51667058799,-20.9455564602,,MIRI,MRS,GO,1,1,3,10,1,1,286,3,1
2,03886010001,03886010001_10103,03886010001_10103_02,03886010001_0011,446,241.5160396218,-20.94574526088,,MIRI,MRS,GO,1,1,3,11,2,1,286,3,2
2,03886010001,03886010001_10103,03886010001_10103_03,03886010001_0012,446,241.51657520703,-20.94561802814,,MIRI,MRS,GO,1,1,3,12,3,1,286,3,3
2,03886015001,03886015001_10101,03886015001_10101_01,03886015001_0002,618,167.07846550114,-77.51123701191,,MIRI,MRS,GO,1,1,1,2,1,1,287,1,1
2,03886015001,03886015001_10101,03886015001_10101_02,03886015001_0003,618,167.07574050261,-77.51142581395,,MIRI,MRS,GO,1,1,1,3,2,1,287,1,2
2,03886015001,03886015001_10101,03886015001_10101_03,03886015001_0004,618,167.07805357999,-77.51129858166,,MIRI,MRS,GO,1,1,1,4,3,1,287,1,3
2,03886015001,03886015001_10102,03886015001_10102_01,03886015001_0006,535,167.07846550114,-77.51123701191,,MIRI,MRS,GO,1,1,2,6,1,1,287,2,1
2,03886015001,03886015001_10102,03886015001_10102_02,03886015001_0007,535,167.07574050261,-77.51142581395,,MIRI,MRS,GO,1,1,2,7,2,1,287,2,2
2,03886015001,03886015001_10102,03886015001_10102_03,03886015001_0008,535,167.07805357999,-77.51129858166,,MIRI,MRS,GO,1,1,2,8,3,1,287,2,3
2,03886015001,03886015001_10103,03886015001_10103_01,03886015001_0010,596,167.07846550114,-77.51123701191,,MIRI,MRS,GO,1,1,3,10,1,1,287,3,1
2,03886015001,03886015001_10103,03886015001_10103_02,03886015001_0011,596,167.07574050261,-77.51142581395,,MIRI,MRS,GO,1,1,3,11,2,1,287,3,2
2,03886015001,03886015001_10103,03886015001_10103_03,03886015001_0012,596,167.07805357999,-77.51129858166,,MIRI,MRS,GO,1,1,3,12,3,1,287,3,3
2,03886016001,03886016001_10101,03886016001_10101_01,03886016001_0002,407,242.24850162703,-38.94087590425,,MIRI,MRS,GO,1,1,1,2,1,1,288,1,1
2,03886016001,03886016001_10101,03886016001_10101_02,03886016001_0003,407,242.2477440075,-38.94106470507,,MIRI,MRS,GO,1,1,1,3,2,1,288,1,2
2,03886016001,03886016001_10101,03886016001_10101_03,03886016001_0004,407,242.24838710054,-38.94093747238,,MIRI,MRS,GO,1,1,1,4,3,1,288,1,3
2,03886016001,03886016001_10102,03886016001_10102_01,03886016001_0006,374,242.24850162703,-38.94087590425,,MIRI,MRS,GO,1,1,2,6,1,1,288,2,1
2,03886016001,03886016001_10102,03886016001_10102_02,03886016001_0007,374,242.2477440075,-38.94106470507,,MIRI,MRS,GO,1,1,2,7,2,1,288,2,2
2,03886016001,03886016001_10102,03886016001_10102_03,03886016001_0008,374,242.24838710054,-38.94093747238,,MIRI,MRS,GO,1,1,2,8,3,1,288,2,3
2,03886016001,03886016001_10103,03886016001_10103_01,03886016001_0010,402,242.24850162703,-38.94087590425,,MIRI,MRS,GO,1,1,3,10,1,1,288,3,1
2,03886016001,03886016001_10103,03886016001_10103_02,03886016001_0011,402,242.2477440075,-38.94106470507,,MIRI,MRS,GO,1,1,3,11,2,1,288,3,2
2,03886016001,03886016001_10103,03886016001_10103_03,03886016001_0012,402,242.24838710054,-38.94093747238,,MIRI,MRS,GO,1,1,3,12,3,1,288,3,3
2,03886019001,03886019001_10101,03886019001_10101_01,03886019001_0002,435,65.06751619060003,28.359154650050076,,MIRI,MRS,GO,1,1,1,2,1,1,289,1,1
2,03886019001,03886019001_10101,03886019001_10101_02,03886019001_0003,435,65.06684655434408,28.358965849673254,,MIRI,MRS,GO,1,1,1,3,2,1,289,1,2
2,03886019001,03886019001_10101,03886019001_10101_03,03886019001_0004,435,65.06741496361623,28.359093082510405,,MIRI,MRS,GO,1,1,1,4,3,1,289,1,3
2,03886019001,03886019001_10102,03886019001_10102_01,03886019001_0006,446,65.06751619060003,28.359154650050076,,MIRI,MRS,GO,1,1,2,6,1,1,289,2,1
2,03886019001,03886019001_10102,03886019001_10102_02,03886019001_0007,446,65.06684655434408,28.358965849673254,,MIRI,MRS,GO,1,1,2,7,2,1,289,2,2
2,03886019001,03886019001_10102,03886019001_10102_03,03886019001_0008,446,65.06741496361623,28.359093082510405,,MIRI,MRS,GO,1,1,2,8,3,1,289,2,3
2,03886019001,03886019001_10103,03886019001_10103_01,03886019001_0010,452,65.06751619060003,28.359154650050076,,MIRI,MRS,GO,1,1,3,10,1,1,289,3,1
2,03886019001,03886019001_10103,03886019001_10103_02,03886019001_0011,452,65.06684655434408,28.358965849673254,,MIRI,MRS,GO,1,1,3,11,2,1,289,3,2
2,03886019001,03886019001_10103,03886019001_10103_03,03886019001_0012,452,65.06741496361623,28.359093082510405,,MIRI,MRS,GO,1,1,3,12,3,1,289,3,3
2,03886020001,03886020001_10101,03886020001_10101_01,03886020001_0002,790,239.79766363002,-23.6333120157,,MIRI,MRS,GO,1,1,1,2,1,1,290,1,1
2,03886020001,03886020001_10101,03886020001_10101_02,03886020001_0003,790,239.79702041078,-23.6335008164,,MIRI,MRS,GO,1,1,1,3,2,1,290,1,2
2,03886020001,03886020001_10101,03886020001_10101_03,03886020001_0004,790,239.79756639684,-23.63337358367,,MIRI,MRS,GO,1,1,1,4,3,1,290,1,3
2,03886020001,03886020001_10102,03886020001_10102_01,03886020001_0006,779,239.79766363002,-23.6333120157,,MIRI,MRS,GO,1,1,2,6,1,1,290,2,1
2,03886020001,03886020001_10102,03886020001_10102_02,03886020001_0007,779,239.79702041078,-23.6335008164,,MIRI,MRS,GO,1,1,2,7,2,1,290,2,2
2,03886020001,03886020001_10102,03886020001_10102_03,03886020001_0008,779,239.79756639684,-23.63337358367,,MIRI,MRS,GO,1,1,2,8,3,1,290,2,3
2,03886020001,03886020001_10103,03886020001_10103_01,03886020001_0010,735,239.79766363002,-23.6333120157,,MIRI,MRS,GO,1,1,3,10,1,1,290,3,1
2,03886020001,03886020001_10103,03886020001_10103_02,03886020001_0011,735,239.79702041078,-23.6335008164,,MIRI,MRS,GO,1,1,3,11,2,1,290,3,2
2,03886020001,03886020001_10103,03886020001_10103_03,03886020001_0012,735,239.79756639684,-23.63337358367,,MIRI,MRS,GO,1,1,3,12,3,1,290,3,3
2,03886021001,03886021001_10101,03886021001_10101_01,03886021001_0002,735,239.79725544799,-23.63308811482,282.572745,MIRI,MRS,GO,1,1,1,2,1,1,291,1,1
2,03886021001,03886021001_10101,03886021001_10101_02,03886021001_0003,735,239.79731657581,-23.63370435419,282.572745,MIRI,MRS,GO,1,1,1,3,2,1,291,1,2
2,03886021001,03886021001_10101,03886021001_10101_03,03886021001_0004,735,239.79729987494,-23.63318845911,282.572745,MIRI,MRS,GO,1,1,1,4,3,1,291,1,3
2,03886021001,03886021001_10102,03886021001_10102_01,03886021001_0006,779,239.79725544799,-23.63308811482,282.572745,MIRI,MRS,GO,1,1,2,6,1,1,291,2,1
2,03886021001,03886021001_10102,03886021001_10102_02,03886021001_0007,779,239.79731657581,-23.63370435419,282.572745,MIRI,MRS,GO,1,1,2,7,2,1,291,2,2
2,03886021001,03886021001_10102,03886021001_10102_03,03886021001_0008,779,239.79729987494,-23.63318845911,282.572745,MIRI,MRS,GO,1,1,2,8,3,1,291,2,3
2,03886021001,03886021001_10103,03886021001_10103_01,03886021001_0010,790,239.79725544799,-23.63308811482,282.572745,MIRI,MRS,GO,1,1,3,10,1,1,291,3,1
2,03886021001,03886021001_10103,03886021001_10103_02,03886021001_0011,790,239.79731657581,-23.63370435419,282.572745,MIRI,MRS,GO,1,1,3,11,2,1,291,3,2
2,03886021001,03886021001_10103,03886021001_10103_03,03886021001_0012,790,239.79729987494,-23.63318845911,282.572745,MIRI,MRS,GO,1,1,3,12,3,1,291,3,3
2,03960007001,03960007001_10101,03960007001_10101_01,03960007001_0001,374,174.64867017746,57.87421635636,,MIRI,MRS,GO,1,1,1,1,1,1,292,1,1
2,03960007001,03960007001_10101,03960007001_10101_02,03960007001_0002,374,174.64845162614,57.87395979715,,MIRI,MRS,GO,1,1,1,2,2,1,292,1,2
2,03960007001,03960007001_10101,03960007001_10101_03,03960007001_0003,374,174.64852168759,57.87422819887,,MIRI,MRS,GO,1,1,1,3,3,1,292,1,3
2,03960007001,03960007001_10102,03960007001_10102_01,03960007001_0005,374,174.64867017746,57.87421635636,,MIRI,MRS,GO,1,1,2,5,1,1,292,2,1
2,03960007001,03960007001_10102,03960007001_10102_02,03960007001_0006,374,174.64845162614,57.87395979715,,MIRI,MRS,GO,1,1,2,6,2,1,292,2,2
2,03960007001,03960007001_10102,03960007001_10102_03,03960007001_0007,374,174.64852168759,57.87422819887,,MIRI,MRS,GO,1,1,2,7,3,1,292,2,3
2,03960007001,03960007001_10103,03960007001_10103_01,03960007001_0009,374,174.64867017746,57.87421635636,,MIRI,MRS,GO,1,1,3,9,1,1,292,3,1
2,03960007001,03960007001_10103,03960007001_10103_02,03960007001_0010,374,174.64845162614,57.87395979715,,MIRI,MRS,GO,1,1,3,10,2,1,292,3,2
2,03960007001,03960007001_10103,03960007001_10103_03,03960007001_0011,374,174.64852168759,57.87422819887,,MIRI,MRS,GO,1,1,3,11,3,1,292,3,3
2,03960014001,03960014001_10101,03960014001_10101_01,03960014001_0001,374,174.64867017746,57.87421635636,,MIRI,MRS,GO,1,1,1,1,1,1,293,1,1
2,03960014001,03960014001_10101,03960014001_10101_02,03960014001_0002,374,174.64845162614,57.87395979715,,MIRI,MRS,GO,1,1,1,2,2,1,293,1,2
2,03960014001,03960014001_10101,03960014001_10101_03,03960014001_0003,374,174.64852168759,57.87422819887,,MIRI,MRS,GO,1,1,1,3,3,1,293,1,3
2,03960014001,03960014001_10102,03960014001_10102_01,03960014001_0005,374,174.64867017746,57.87421635636,,MIRI,MRS,GO,1,1,2,5,1,1,293,2,1
2,03960014001,03960014001_10102,03960014001_10102_02,03960014001_0006,374,174.64845162614,57.87395979715,,MIRI,MRS,GO,1,1,2,6,2,1,293,2,2
2,03960014001,03960014001_10102,03960014001_10102_03,03960014001_0007,374,174.64852168759,57.87422819887,,MIRI,MRS,GO,1,1,2,7,3,1,293,2,3
2,03960014001,03960014001_10103,03960014001_10103_01,03960014001_0009,374,174.64867017746,57.87421635636,,MIRI,MRS,GO,1,1,3,9,1,1,293,3,1
2,03960014001,03960014001_10103,03960014001_10103_02,03960014001_0010,374,174.64845162614,57.87395979715,,MIRI,MRS,GO,1,1,3,10,2,1,293,3,2
2,03960014001,03960014001_10103,03960014001_10103_03,03960014001_0011,374,174.64852168759,57.87422819887,,MIRI,MRS,GO,1,1,3,11,3,1,293,3,3
2,03983012001,03983012001_10101,03983012001_10101_01,03983012001_0002,438,84.38943497649,-0.04533701611,,MIRI,MRS,GO,1,1,1,2,1,1,294,1,1
2,03983012001,03983012001_10101,03983012001_10101_02,03983012001_0003,438,84.38884570436,-0.04552581666,,MIRI,MRS,GO,1,1,1,3,2,1,294,1,2
2,03983012001,03983012001_10101,03983012001_10101_03,03983012001_0004,438,84.38934589813,-0.04539858389,,MIRI,MRS,GO,1,1,1,4,3,1,294,1,3
2,03983012001,03983012001_10102,03983012001_10102_01,03983012001_0006,438,84.38943497649,-0.04533701611,,MIRI,MRS,GO,1,1,2,6,1,1,294,2,1
2,03983012001,03983012001_10102,03983012001_10102_02,03983012001_0007,438,84.38884570436,-0.04552581666,,MIRI,MRS,GO,1,1,2,7,2,1,294,2,2
2,03983012001,03983012001_10102,03983012001_10102_03,03983012001_0008,438,84.38934589813,-0.04539858389,,MIRI,MRS,GO,1,1,2,8,3,1,294,2,3
2,03983012001,03983012001_10103,03983012001_10103_01,03983012001_0010,438,84.38943497649,-0.04533701611,,MIRI,MRS,GO,1,1,3,10,1,1,294,3,1
2,03983012001,03983012001_10103,03983012001_10103_02,03983012001_0011,438,84.38884570436,-0.04552581666,,MIRI,MRS,GO,1,1,3,11,2,1,294,3,2
2,03983012001,03983012001_10103,03983012001_10103_03,03983012001_0012,438,84.38934589813,-0.04539858389,,MIRI,MRS,GO,1,1,3,12,3,1,294,3,3
2,03983013001,03983013001_10101,03983013001_10101_01,03983013001_0002,438,84.67402455981,-0.04273423833,,MIRI,MRS,GO,1,1,1,2,1,1,295,1,1
2,03983013001,03983013001_10101,03983013001_10101_02,03983013001_0003,438,84.6734352877,-0.04292303889,,MIRI,MRS,GO,1,1,1,3,2,1,295,1,2
2,03983013001,03983013001_10101,03983013001_10101_03,03983013001_0004,438,84.67393548145,-0.04279580611,,MIRI,MRS,GO,1,1,1,4,3,1,295,1,3
2,03983013001,03983013001_10102,03983013001_10102_01,03983013001_0006,438,84.67402455981,-0.04273423833,,MIRI,MRS,GO,1,1,2,6,1,1,295,2,1
2,03983013001,03983013001_10102,03983013001_10102_02,03983013001_0007,438,84.6734352877,-0.04292303889,,MIRI,MRS,GO,1,1,2,7,2,1,295,2,2
2,03983013001,03983013001_10102,03983013001_10102_03,03983013001_0008,438,84.67393548145,-0.04279580611,,MIRI,MRS,GO,1,1,2,8,3,1,295,2,3
2,03983013001,03983013001_10103,03983013001_10103_01,03983013001_0010,438,84.67402455981,-0.04273423833,,MIRI,MRS,GO,1,1,3,10,1,1,295,3,1
2,03983013001,03983013001_10103,03983013001_10103_02,03983013001_0011,438,84.6734352877,-0.04292303889,,MIRI,MRS,GO,1,1,3,11,2,1,295,3,2
2,03983013001,03983013001_10103,03983013001_10103_03,03983013001_0012,438,84.67393548145,-0.04279580611,,MIRI,MRS,GO,1,1,3,12,3,1,295,3,3
2,03983017001,03983017001_10101,03983017001_10101_01,03983017001_0002,438,121.94412780808486,-47.19694534844194,,MIRI,MRS,GO,1,1,1,2,1,1,296,1,1
2,03983017001,03983017001_10101,03983017001_10101_02,03983017001_0003,438,121.94326056767416,-47.19713414935188,,MIRI,MRS,GO,1,1,1,3,2,1,296,1,2
2,03983017001,03983017001_10101,03983017001_10101_03,03983017001_0004,438,121.94399671077049,-47.19700691669198,,MIRI,MRS,GO,1,1,1,4,3,1,296,1,3
2,03983017001,03983017001_10102,03983017001_10102_01,03983017001_0006,438,121.94412780808486,-47.19694534844194,,MIRI,MRS,GO,1,1,2,6,1,1,296,2,1
2,03983017001,03983017001_10102,03983017001_10102_02,03983017001_0007,438,121.94326056767416,-47.19713414935188,,MIRI,MRS,GO,1,1,2,7,2,1,296,2,2
2,03983017001,03983017001_10102,03983017001_10102_03,03983017001_0008,438,121.94399671077049,-47.19700691669198,,MIRI,MRS,GO,1,1,2,8,3,1,296,2,3
2,03983017001,03983017001_10103,03983017001_10103_01,03983017001_0010,438,121.94412780808486,-47.19694534844194,,MIRI,MRS,GO,1,1,3,10,1,1,296,3,1
2,03983017001,03983017001_10103,03983017001_10103_02,03983017001_0011,438,121.94326056767416,-47.19713414935188,,MIRI,MRS,GO,1,1,3,11,2,1,296,3,2
2,03983017001,03983017001_10103,03983017001_10103_03,03983017001_0012,438,121.94399671077049,-47.19700691669198,,MIRI,MRS,GO,1,1,3,12,3,1,296,3,3
2,04026001001,04026001001_10101,04026001001_10101_01,04026001001_0001,302,146.00787885341435,-0.6421225324998546,,MIRI,MRS,GO,1,1,1,1,1,1,297,1,1
2,04026001001,04026001001_10101,04026001001_10101_02,04026001001_0002,302,146.00776262444512,-0.6423790916663279,,MIRI,MRS,GO,1,1,1,2,2,1,297,1,2
2,04026001001,04026001001_10101,04026001001_10101_03,04026001001_0003,302,146.00779988456608,-0.6421106899999245,,MIRI,MRS,GO,1,1,1,3,3,1,297,1,3
2,04026001001,04026001001_10102,04026001001_10102_01,04026001001_0005,302,146.00787885341435,-0.6421225324998546,,MIRI,MRS,GO,1,1,2,5,1,1,297,2,1
2,04026001001,04026001001_10102,04026001001_10102_02,04026001001_0006,302,146.00776262444512,-0.6423790916663279,,MIRI,MRS,GO,1,1,2,6,2,1,297,2,2
2,04026001001,04026001001_10102,04026001001_10102_03,04026001001_0007,302,146.00779988456608,-0.6421106899999245,,MIRI,MRS,GO,1,1,2,7,3,1,297,2,3
2,04026001001,04026001001_10103,04026001001_10103_01,04026001001_0009,302,146.00787885341435,-0.6421225324998546,,MIRI,MRS,GO,1,1,3,9,1,1,297,3,1
2,04026001001,04026001001_10103,04026001001_10103_02,04026001001_0010,302,146.00776262444512,-0.6423790916663279,,MIRI,MRS,GO,1,1,3,10,2,1,297,3,2
2,04026001001,04026001001_10103,04026001001_10103_03,04026001001_0011,302,146.00779988456608,-0.6421106899999245,,MIRI,MRS,GO,1,1,3,11,3,1,297,3,3
2,04094001001,04094001001_10101,04094001001_10101_01,04094001001_0001,756,351.3320759259886,-12.124501890880936,,NIRSpec,IFU,GO,1,1,1,1,1,1,298,1,1
2,04094001001,04094001001_10101,04094001001_10101_02,04094001001_0002,756,351.3319493061558,-12.124512807741894,,NIRSpec,IFU,GO,1,1,1,2,2,1,298,1,2
2,04094001001,04094001001_10101,04094001001_10101_03,04094001001_0003,756,351.332042006118,-12.12455133143169,,NIRSpec,IFU,GO,1,1,1,3,3,1,298,1,3
2,04094001001,04094001001_10201,04094001001_10201_01,04094001001_0005,756,351.3326732886694,-12.123993589191969,,NIRSpec,IFU,GO,1,2,1,5,1,1,298,2,1
2,04094001001,04094001001_10201,04094001001_10201_02,04094001001_0006,756,351.3325466690994,-12.124004506317874,,NIRSpec,IFU,GO,1,2,1,6,2,1,298,2,2
2,04094001001,04094001001_10201,04094001001_10201_03,04094001001_0007,756,351.33263936897225,-12.12404302981372,,NIRSpec,IFU,GO,1,2,1,7,3,1,298,2,3
2,04094001001,04094001001_10301,04094001001_10301_01,04094001001_0009,756,351.3321360706909,-12.123390093505577,,NIRSpec,IFU,GO,1,3,1,9,1,1,298,3,1
2,04094001001,04094001001_10301,04094001001_10301_02,04094001001_0010,756,351.3320094513824,-12.123401010393254,,NIRSpec,IFU,GO,1,3,1,10,2,1,298,3,2
2,04094001001,04094001001_10301,04094001001_10301_03,04094001001_0011,756,351.3321021509712,-12.123439534063493,,NIRSpec,IFU,GO,1,3,1,11,3,1,298,3,3
2,04094004001,04094004001_10101,04094004001_10101_01,04094004001_0001,756,351.33207592598,-12.12450189088,,NIRSpec,IFU,GO,1,1,1,1,1,1,299,1,1
2,04094004001,04094004001_10101,04094004001_10101_02,04094004001_0002,756,351.33194930615,-12.12451280774,,NIRSpec,IFU,GO,1,1,1,2,2,1,299,1,2
2,04094004001,04094004001_10101,04094004001_10101_03,04094004001_0003,756,351.33204200611,-12.12455133143,,NIRSpec,IFU,GO,1,1,1,3,3,1,299,1,3
2,04094004001,04094004001_10201,04094004001_10201_01,04094004001_0005,756,351.33267328866,-12.12399358919,,NIRSpec,IFU,GO,1,2,1,5,1,1,299,2,1
2,04094004001,04094004001_10201,04094004001_10201_02,04094004001_0006,756,351.33254666909,-12.12400450631,,NIRSpec,IFU,GO,1,2,1,6,2,1,299,2,2
2,04094004001,04094004001_10201,04094004001_10201_03,04094004001_0007,756,351.33263936897,-12.12404302981,,NIRSpec,IFU,GO,1,2,1,7,3,1,299,2,3
2,04094004001,04094004001_10301,04094004001_10301_01,04094004001_0009,756,351.33213607069,-12.1233900935,,NIRSpec,IFU,GO,1,3,1,9,1,1,299,3,1
2,04094004001,04094004001_10301,04094004001_10301_02,04094004001_0010,756,351.33200945138,-12.12340101039,,NIRSpec,IFU,GO,1,3,1,10,2,1,299,3,2
2,04094004001,04094004001_10301,04094004001_10301_03,04094004001_0011,756,351.33210215097,-12.12343953406,,NIRSpec,IFU,GO,1,3,1,11,3,1,299,3,3
2,04125019001,04125019001_10101,04125019001_10101_01,04125019001_0001,756,167.58322214783797,64.99782345216813,,NIRSpec,IFU,GO,1,1,1,1,1,3,157,1,1
2,04125019001,04125019001_10101,04125019001_10101_02,04125019001_0002,756,167.58292924691597,64.99781253529895,,NIRSpec,IFU,GO,1,1,1,2,2,3,157,1,2
2,04125019001,04125019001_10101,04125019001_10101_03,04125019001_0003,756,167.58314368319336,64.99777401167708,,NIRSpec,IFU,GO,1,1,1,3,3,3,157,1,3
2,04125019001,04125019001_20101,04125019001_20101_01,04125019001_0009,756,167.58346214423347,64.99717622994591,,NIRSpec,IFU,GO,2,1,1,9,1,3,157,2,1
2,04125019001,04125019001_20101,04125019001_20101_02,04125019001_0010,756,167.58316925040597,64.99716531307675,,NIRSpec,IFU,GO,2,1,1,10,2,3,157,2,2
